species,island,site,vegzoneHumid,vegzoneTransition,vegzoneArid,microhabitat,Centroidsize,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28
albermarlensis,SN,SN14-05,1,NA,NA,arboreal,19.63892059,-0.083913747,0.002095451,-0.006963622,6.43145e-4,0.025367052,-0.006172515,-0.012972718,-0.003264235,-0.012249078,5.78e-5,-0.001616299,-0.009952141,0.00230822,-0.004224533,0.006449511,0.004057834,-0.003038743,4.3265e-4,0.001596306,-0.003476127,5.73e-5,0.001167258,0.001185635,-6.9e-5,-7.96852e-4,-0.001577227,9.65514e-4,2.65e-5
albermarlensis,SN,SN14-05,1,NA,NA,arboreal,19.37501511,-0.073304728,0.01317098,-0.02611193,-0.005082068,0.002160994,0.006958591,-0.018166111,-0.01369517,-0.007167481,8.23199e-4,-0.003450673,0.002374416,-2.74146e-4,-0.003505022,0.003737096,4.88626e-4,-0.001437616,-0.005232895,-0.001195177,-4.16226e-4,0.001868365,0.003373796,0.001510808,-0.001699035,1.12274e-4,-2.21512e-4,1.51643e-4,2.49077e-4
albermarlensis,SN,SN14-05,1,NA,NA,arboreal,19.07937311,-0.09909034,0.007772321,-0.020669515,-0.023875363,0.02321278,0.00654873,-0.007554329,-0.01230663,-0.001471125,0.011016725,-2.34662e-4,9.68855e-4,-0.004333642,0.005729203,-0.001490991,-0.003509301,-0.004560712,2.82443e-4,-2.44177e-4,-7.09547e-4,0.001909823,-0.003491823,0.001695868,-0.00136492,8.48957e-4,-6.74858e-4,7.74e-5,3.18337e-4
albermarlensis,SN,SN14-05,1,NA,NA,arboreal,20.737154,-0.090562315,-0.006716333,-0.023852519,-0.011533866,0.004381496,0.014066553,-0.011621857,-0.003204823,-0.004220012,0.002371686,0.001671951,0.003941572,0.002281395,0.005411691,-0.001104797,-0.004447722,-9.61926e-4,-0.002069399,0.00205075,-0.002469715,-0.002121678,0.001670356,-7.09157e-4,-0.001065539,0.001832791,-1.70741e-4,5.63e-6,-7.03e-5
albermarlensis,SN,SN14-05,1,NA,NA,arboreal,19.63419288,-0.083804157,-0.002625931,-0.018868991,-0.009218544,-0.0036589220000000002,0.008171388,-0.002927091,-0.004047736,-6.26694e-4,0.007507004,0.00940976,0.004325845,0.001482865,-2.2226e-4,0.005365448,-0.002990822,3.67907e-4,-0.001239234,0.002140124,-6.88e-5,-0.001761994,0.001703991,1.39626e-4,5.82284e-4,5.1e-5,6.671e-4,8.08e-5,5.27909e-4
albermarlensis,SN,SN15-02,1,NA,NA,arboreal,19.08327026,-0.084789175,0.010226062,-0.040640455,-0.015883096,0.005492516,0.017458556,-0.027900247,-0.014770696,-0.012464292,0.012177159,-0.005967372,-0.003191459,0.003495093,5.55018e-4,0.005189008,4.1081e-4,-2.33578e-4,-0.006171127,1.71312e-4,0.001151068,-7.76302e-4,-0.003466146,0.004204137,-0.002212826,0.003417028,-0.002566723,-3.01864e-4,-2.79908e-4
albermarlensis,SN,SN15-02,1,NA,NA,arboreal,18.11260578,-0.106372109,0.02155148,-0.041871483,-0.004751427,-7.78365e-4,-0.005134315,-0.023544311,-0.01446049,-0.007212978,0.009088575,-0.005272611,-0.001940655,6.62247e-4,-2.56596e-4,-6.3617e-4,-8.45496e-4,0.001170868,0.001477628,-8.60144e-4,0.003224427,3.39839e-4,-0.002967358,0.005616499,-0.001537674,0.003547817,0.00115758,7.87828e-4,2.38705e-4
albermarlensis,SN,SN15-02,1,NA,NA,arboreal,18.68400889,-0.080136689,0.018427311,-0.023438389,-0.013132146,0.0015013,0.001739532,-0.018595207,-0.011551582,-0.003010185,0.014798158,0.002022867,-0.007948067,-2.18367e-4,-0.00156383,-0.003244016,-0.003129463,-0.001187476,-8.26591e-4,0.002769571,-0.001426189,4.72767e-4,-0.003109549,0.003136308,8.27e-5,0.002507223,-2.63899e-4,8.59921e-4,4.508e-4
albermarlensis,SN,SN15-02,1,NA,NA,arboreal,17.57437723,-0.101721638,0.0118388,-0.034367316,-0.004459053,0.029961266,0.007579039,-0.003597726,-0.008324949,-0.015192432,0.006339699,-0.010518102999999999,-0.006811665,0.002554102,-0.006479594,0.002884685,0.00074592599999999995,0.001943607,0.002688487,0.00213441,1.64252e-4,3.49846e-4,-3.76392e-4,0.003920486,-4.08269e-4,0.001291576,-0.001910729,0.001766642,-5.06852e-4
albermarlensis,SN,SN15-02,1,NA,NA,arboreal,18.44227491,-0.086044245,-0.002647567,-0.016295174,-0.002374863,0.02097132,-0.006370343,-0.014243467,-0.011512352,-0.009284341,0.018900287,-0.00374873,-8.99275e-4,-0.003287976,-7.80157e-4,0.006095743,0.002229514,-0.001185491,0.001171726,3.20651e-4,0.001768674,4.28061e-4,0.001408282,0.002058553,7.69039e-4,-7.35516e-4,-0.001810154,0.001510574,4.25033e-4
albermarlensis,SN,SN15-02,1,NA,NA,arboreal,18.07950151,-0.09638016,0.007321914,-0.026333221,-0.006043734,0.014095957,0.021379577,-0.023853609,-0.016315524,-0.015446659,0.016549952,-0.006044566,-0.002221057,-0.003931894,0.001249421,-0.001973298,-0.00274118,9.92515e-4,0.002161984,-0.001667317,0.005388534,-8.2298e-4,-8.94839e-4,0.00366495,-0.002727434,0.001495964,-0.002293969,-1.47803e-4,-0.001545612
albermarlensis CA,CA,CA05-02,1,NA,NA,arboreal,14.48070829,-0.07279491,0.011863177,-0.007985791,-0.003350766,0.010952468,-0.016550482,-0.008109892,-0.002450761,9.03094e-4,0.004253286,0.004087629,2.89674e-4,0.001660341,-2.68891e-4,-0.002119476,0.001441791,-0.001397144,-0.003695811,0.004242146,0.006754752,0.004935718,-8.9114e-4,7.60355e-4,-7.94989e-4,-8.65483e-4,1.05e-5,-6.20918e-4,5.38e-5
albermarlensis CA,CA,CA05-02,1,NA,NA,arboreal,13.84303591,-0.078703488,0.021295663,-0.007418958,-0.00537291,0.004136448,-0.019915096,-0.007660209,-0.009892459,-0.017957808,0.010521529,0.002709281,4.03196e-4,-0.002641939,-6.61906e-4,-0.001464923,-1.34378e-4,-0.003297352,5.4053e-4,0.00201841,0.001164403,-5.45051e-4,5.29864e-4,9.48674e-4,1.72491e-4,0.001780571,2.66366e-4,0.001698438,7.35136e-4
albermarlensis CA,CA,CA05-02,1,NA,NA,arboreal,15.40595964,-0.069080995,0.003586066,-0.007331294,0.013356475,0.007926106,-0.006742629,-0.006915176,-0.005476001,-0.00656514,-0.001336356,-5.60421e-4,-0.007970052,-0.001644354,0.001448479,-0.005019406,-0.001154137,-3.28562e-4,-0.00188429,0.005587857,-0.001782498,-4.24033e-4,0.001290898,-7.03487e-4,5.92049e-4,5.02982e-4,-1.60479e-4,5.89248e-4,-1.68542e-4
albermarlensis CA,CA,CA05-02,1,NA,NA,arboreal,14.14671752,-0.082460539,-0.002471711,-7.26905e-4,-0.00494291,0.007234995,-0.016289255,-0.003509078,-0.001360818,-0.008194863,0.001478694,0.007738436,-0.004460979,0.001564717,0.002709398,5.64e-5,0.001813805,-7.89305e-4,-8.24268e-4,0.00322437,-8.77712e-4,2.49e-5,-0.001442783,2.30758e-4,3.1342e-4,3.89295e-4,-1.06049e-4,1.69816e-4,2.40472e-4
albermarlensis CA,CA,CA05-02,1,NA,NA,arboreal,15.42438949,-0.072096466,0.003383291,0.002575956,-0.002252641,0.015195699,-0.024459591,-0.007836071,-0.005424501,-0.005808063,0.005726208,0.004204837,-0.006651504,0.003256046,2.77595e-4,-8.09e-6,-3.89942e-4,0.001165477,-2.67694e-4,2.39293e-4,-0.001650422,0.002123887,-0.001263841,6.27251e-4,4.21325e-4,3.08129e-4,-9.36e-6,9.86592e-4,1.90997e-4
albermarlensis CA,CA,CA05-02,1,NA,NA,arboreal,14.86416013,-0.085908205,0.021132416,-0.012030492,-0.011819547,0.001069047,-0.014996566,-0.009820901,-0.013315358,-0.007177772,0.009091245,0.00289652,-0.008882471,-9.95e-5,0.00900856,-0.005931183,-0.0020625,0.002709232,-6.54743e-4,0.001897703,0.002854072,0.003659696,1.10985e-4,0.002873836,-4.08e-5,0.0026307600000000002,4.54839e-4,0.002515968,-8.52446e-4
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,14.86295263,-0.088617788,0.00878565,-0.003890381,-0.001705055,0.00705517,-0.014612068,-0.007562392,0.004101625,-0.016540569,0.004092381,3.54488e-4,-0.003485311,-0.005429203,-0.003886249,-0.003835001,0.002802589,0.001627413,0.001232036,0.001370606,0.003919338,0.003876498,0.00175156,4.76807e-4,-0.002003522,-0.00103801,-2.89553e-4,3.11087e-4,6.21e-5
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,14.90282268,-0.048702633,0.041226012,0.009579234,-0.005797879,-0.005497866,-0.025359764,-0.011805685,-0.008211167,0.011874776,-0.001757508,5.90592e-4,-0.002750412,-0.001035867,-0.002547744,0.001368172,-0.006020182,0.002367564,-0.004933426,0.001664028,-9.261e-4,0.002721072,5.67177e-4,0.001831673,-0.002222869,0.001491654,5.55628e-4,-0.001638507,-7.45061e-4
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,15.8400772,-0.052451202,-0.011016913,0.00791383,-0.002500934,0.010450891,-0.018681949,-0.008637016,-0.001983802,-0.010405518,-0.006162329,-0.00359333,-0.007999981,0.001373393,0.005315469,-9.43e-5,0.001347649,6.91265e-4,0.001161791,0.001721596,0.00228004,0.0010084,5.55555e-4,-3.45996e-4,6.32e-5,-9.90269e-4,1.17e-5,1.22842e-4,-2.34891e-4
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,14.73973292,-0.100640775,0.023649357,-0.021187151,-0.002213067,0.009071947,-0.007825993,-0.008530383,-0.012265288,-0.011085961,0.004628227,0.003062213,0.001505871,-0.001879652,-0.003731609,-0.001561961,1.49132e-4,-0.001357939,-8.36193e-4,-1.32843e-4,0.002779453,0.002935301,6.96859e-4,0.002839113,-0.001428711,7.72876e-4,8.39098e-4,2.53431e-4,4.4796e-4
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,13.99263034,-0.080435199,-0.010951079,0.001672871,-0.004629062,0.010820484,-0.017681245,0.002765045,0.004037417,-4.39909e-4,5.11104e-4,-0.001925322,-5.891e-4,3.94936e-4,0.005093155,-5.15888e-4,-0.007054617,0.002245217,0.002334743,0.001823339,0.002466528,2.33917e-4,0.001342827,-4.51739e-4,-1.77064e-4,4.3e-5,3.98763e-4,2.56502e-4,-3.55e-5
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,15.95916917,-0.065911563,-0.003213583,0.003138762,-0.014189283,-0.006652337,-0.011522375,-0.001274158,-0.003885154,-8.12e-5,0.002318951,-5.45e-5,4.14095e-4,0.003442782,0.003140227,-9.70703e-4,-0.00584613,-0.002635628,-5.90133e-4,9.12691e-4,-0.003470514,-0.00124169,-0.00106433,2.37346e-4,-2.85756e-4,9.26718e-4,8.65094e-4,4.18733e-4,3.24355e-4
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,14.77727138,-0.06190317,0.022127196,-0.004996792,-0.00704412,-0.003080959,-0.027012931,-0.011512091,-0.006743996,0.002640173,-0.005075236,-0.001516778,-0.004267138,9.94379e-4,0.003600322,1.11934e-4,-0.00211653,-0.001590903,-0.001505604,-0.001366201,-0.001993404,-0.001154057,-0.002160082,0.001908524,-0.001056701,0.001834153,4.98942e-4,1.08835e-4,7.1523e-4
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,13.60382317,-0.047247483,0.015339625,0.019985447,0.005958355,0.002010596,-0.019452073,-0.020444709,-7.92087e-4,-4.29478e-4,0.005701372,0.007789628,-0.002894024,-0.00128529,4.17e-5,-0.003366193,-0.001596706,-6.87387e-4,0.001117876,-0.001075755,5.98455e-4,8.87095e-4,1.98827e-4,2.06e-5,-6.96593e-4,-1.11351e-4,6.22233e-4,5.61e-5,2.39415e-4
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,14.24688825,-0.103573233,0.019976133,-0.010038776,-0.013277729,0.030169688,-0.018548095,-0.001139861,-0.002177264,-0.014196926,-0.004354232,-0.002351902,0.001397565,-7.68965e-4,-2.37991e-4,-6.83358e-4,3.96035e-4,0.001764486,0.002576189,0.003634549,0.002037035,0.003299005,-8.75531e-4,5.4994e-4,-0.003176839,-4.53727e-4,6.74668e-4,5.25219e-4,2.19949e-4
albermarlensis CA,CA,CA-05-04,1,NA,NA,arboreal,14.52777706,-0.098687627,-0.003620444,-0.007740846,-0.008050517,0.019538842,-0.011505836,-0.015470664,0.002228508,0.00453868,-0.001807566,-0.007888206,0.001333587,5.19045e-4,0.005166212,0.002419508,2.33943e-4,-3.84745e-4,0.004040701,0.002498163,0.001468829,5.80801e-4,8.38787e-4,8.44506e-4,-0.002157196,-4.30249e-4,0.001250538,-2.15347e-4,1.7e-5
albermarlensis CA,CA,CAS38083,1,NA,NA,arboreal,18.48861708,-0.079803741,-0.005569416,-0.021777416,-0.016653371,0.001754989,0.006177787,0.006092997,-0.001987892,0.002680282,-0.00736865,0.006036421,0.001762578,-0.003042651,-0.002901105,0.002275619,6.96671e-4,4.4363e-4,0.001462236,-3.52431e-4,-0.002304037,-8.52247e-4,-5.61108e-4,7.14422e-4,-4.03637e-4,-7.23342e-4,0.001507386,-8.59e-5,5.93e-5
albermarlensis CA,CA,CAS38083,1,NA,NA,arboreal,16.55203098,-0.096250223,-0.011990656,-0.029042494,-0.020385258,0.008260857,-0.001468704,0.00152985,0.002878093,0.007006787,-0.007986447,4.92508e-4,0.005941779,-0.003017844,0.004205255,-7.55344e-4,6.11556e-4,1.62881e-4,0.003688696,-0.004035823,-0.001889724,-0.001304656,0.002253812,6.12563e-4,-0.001232677,-3.43e-6,0.001556006,1.57e-8,-5.49e-6
albermarlensis CA,CA,CAS38083,1,NA,NA,arboreal,17.65026138,-0.098881539,-0.016299844,-0.046974546,-0.017329753,0.013312066,0.023998258,-0.008554585,-0.003410258,-1.32897e-4,0.001925224,0.004182031,0.007008361,0.003091182,0.002583556,-0.001479604,0.001686511,0.002566155,-0.001748166,-0.001181265,7.10733e-4,-0.001432123,-0.002180012,1.61627e-4,-0.001550176,0.001310307,-7.06045e-4,-8.68523e-4,-1.10734e-4
albermarlensis CA,CA,CAS38083,1,NA,NA,arboreal,18.81547932,-0.110563411,-0.016386091,-0.054353386,-0.019400249,0.01033756,0.013844697,-0.014022694,6.10079e-4,0.004574463,-0.006147363,0.00158518,-7.90662e-4,8.29497e-4,2.32916e-4,0.002320962,0.001483212,6.89141e-4,-5.26e-5,0.001299333,-0.00189853,-0.004004438,-8.05541e-4,9.3971e-4,-0.00150556,9.2706e-4,0.001005394,-2.53515e-4,2.31862e-4
albermarlensis CA,CA,CAS38083,1,NA,NA,arboreal,16.73407367,-0.115725634,-0.020346683,-0.046883322,-0.004273321,0.007753518,0.005441214,0.007283298,0.002367983,0.005701169,-0.008047541,0.01150899,0.009411499,-0.003225005,0.004096925,-0.003175493,0.006114023,-0.001412447,-0.00375608,-0.003510471,-4.11419e-4,-8.74328e-4,-6.35633e-4,-0.001723423,-2.97236e-4,8.45e-6,0.002567185,3.14456e-4,-4.84198e-4
albermarlensis CA,CA,CAS38083,1,NA,NA,arboreal,18.33333747,-0.056550969,-0.013048932,-0.026668636,-0.002108911,-0.017700892,0.00968928,0.002105792,0.003508064,0.001057834,-0.005456598,0.006007137,0.001909013,-0.001865985,-0.002094769,-6.21233e-4,-0.00368698,0.001749296,-0.007822114,0.001202865,4.64552e-4,0.003168561,0.002148133,-0.00307899,-1.88033e-4,-0.001985862,9.70132e-4,0.001179238,1.07967e-4
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,15.38056353,-0.107224843,0.026065233,-0.026951875,-0.010345331,0.014286669,-0.014680228,-0.015556585,-0.007775124,-0.013020752,0.002469412,0.004868815,0.004150016,0.004071967,0.001641105,-0.002921174,0.005443394,-0.002260947,-0.004103171,0.002684268,7.91694e-4,0.002979656,-2.27e-5,0.002676935,-0.003404789,0.001617579,4.64503e-4,2.7831e-4,5.71745e-4
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,15.7178877,-0.100274499,0.009245886,-0.017455492,4.30181e-4,0.013219107,-0.017162439,-0.003275588,-7.44973e-4,-0.012235023,-0.005441684,7.29662e-4,4.73716e-4,-0.002802665,-0.001619087,-0.002231082,3.93908e-4,0.001432618,0.004632349,0.002478533,-0.003730266,-0.003430884,8.80409e-4,6.06834e-4,-5.90121e-4,0.001090809,9.007e-4,5.81091e-4,-1.02889e-4
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,15.39490852,-0.094667349,-0.007426943,-0.005302952,-0.01274081,0.024718644,-0.012302538,-0.003256622,0.001355921,-0.006388917,-9.91257e-4,0.010617289,0.001290509,-0.003025282,8.03027e-4,-0.003990825,0.001721009,3.68581e-4,0.0032219,0.001584986,-0.002561804,6.42628e-4,-1.71499e-4,-1.07293e-4,-1.84061e-4,-7.91528e-4,-1.42929e-4,-2.2911e-4,1.59909e-4
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,17.08999849,-0.061671042,-0.002796944,-0.009888203,-0.017779587,0.005340029,6.24971e-4,0.003183499,0.004811376,-0.003380803,-0.00104906,-0.001483041,-4.74e-5,0.002189183,-3.44e-5,-0.001145068,0.001111009,-5.09639e-4,-5.03004e-4,6.37031e-4,7.02e-5,0.001949649,0.001728294,1.17263e-4,-6.50975e-4,-4.13218e-4,-4.87527e-4,2.42131e-4,-6e-5
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,14.89401486,-0.089880047,0.021670045,-0.012307233,-0.008934279,-0.003064023,-0.012422101,0.002882513,-0.001776829,-0.003034185,0.001186531,-0.002367946,-0.001421097,-0.001941382,-2.84349e-4,0.0015555,-0.003367952,0.002805742,0.001420651,9.1307e-4,8.02244e-4,0.001437302,-2.05436e-4,0.002133178,-6.08152e-4,0.001163149,0.001293925,1.97789e-4,-2.92898e-4
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,16.05043506,-0.074325665,0.016840916,-7.22369e-4,-0.005703288,0.012546588,-0.010869859,-0.010416264,-5.20502e-4,-2.09173e-4,0.004007496,-0.001369995,4.19611e-4,0.001052508,0.003801709,-0.004293384,-0.006555724,0.002956868,0.001993455,0.002369918,8.45685e-4,0.001618315,0.004180516,8.2e-5,-0.001608424,1.48101e-4,5.59459e-4,9.53043e-4,-6.4144e-4
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,16.32931576,-0.06824012,0.003933532,0.008721035,-0.006935816,0.011714928,-0.011771369,-0.005509757,-0.004402279,-0.006883956,0.005371092,0.003490677,-0.011437194,0.002081088,-0.002125354,0.008467926,0.002023297,-0.002358885,0.002809744,0.001610214,-9.92197e-4,-9.42e-5,-0.001463427,5.96704e-4,8.7359e-4,2.18904e-4,-3.88787e-4,9.4025e-4,9.38358e-4
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,15.48968207,-0.070381688,0.006568003,0.002997133,-0.016552611,0.013304573,-0.017608386,-0.008724344,-0.005416123,0.001051168,0.002139137,0.002163746,-0.0024925,-0.001120391,-0.001687279,-2.84481e-4,-0.002611363,-0.001179576,0.002402973,-0.001901923,-0.001576889,0.002188128,0.001735572,3.59127e-4,-0.001012837,7.37e-5,6.41978e-4,6.365e-4,1.69376e-4
albermarlensis CA,CA,CA05-06,1,NA,NA,arboreal,15.22845572,-0.08201254,0.020050836,-0.001492026,-0.016259004,-0.006490219,-0.020383158,-0.002823075,-0.007818796,-0.011529223,0.003773638,0.003039258,-0.001188329,-7.20429e-4,0.001375896,0.002832232,-0.003745386,9.25426e-4,6.60195e-4,-0.003603114,-0.002208506,8.06843e-4,2.71368e-4,0.001674982,-7.83597e-4,0.002259844,8.73762e-4,0.001198029,4.81843e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.269242528,-0.086231171,0.021112159,-0.021894424,0.004887808,-0.023881053,0.001580841,0.001733867,0.009333104,0.00353352,0.001854031,-0.001699771,-0.006739209,-5.14466e-4,0.002754157,0.010105123,-9.96055e-4,-2.92076e-4,-0.001492143,9.41e-5,1.46147e-4,-3.75997e-4,-0.003853831,0.001648645,0.0019062,-6.96401e-4,0.001908977,-9.08066e-4,3.68533e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.565335713,-0.077203994,0.018072906,-0.012335854,0.006024878,-0.013694913,0.004610373,0.013023559,0.018313477,0.004154474,0.010739483,-0.007983828,-0.002419431,0.010025085,-2.62898e-4,0.001493845,0.0013000519999999999,0.003801908,0.001764633,-0.001374696,-3.11716e-4,0.002726218,-0.001908052,0.002019428,9.03429e-4,2.26146e-4,1.33691e-4,3.05616e-4,-5.53079e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,6.895714624,-0.096442651,0.028325569,-0.024423562,0.014037479,-0.015785978,-0.006026364,0.009882426,0.008644011,-0.006456796,0.004324721,0.008659089,-0.003369002,0.003728234,-0.00388292,-0.005354674,0.002512346,-0.001939285,0.003138442,-3.92998e-4,0.001432691,-0.001069398,-7.26677e-4,0.002398463,0.001956724,0.001019065,0.001840948,-3.51346e-4,1.98591e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.545343399,-0.075782904,-6.91448e-4,-0.01672808,-0.01232024,-0.00312166,0.008796205,0.012250029,0.015695188,7.17e-5,-0.003624192,0.002730251,-0.001588805,-0.002144699,5.1872e-4,0.002066777,-0.002613767,-9.84328e-4,-0.002718464,-0.001642666,9.25967e-4,0.002398097,-0.001415333,-0.001018304,-5.37875e-4,-0.001205675,-9.63e-5,-2.08387e-4,-3.0733e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.547778745,-0.078390194,0.013671579,-0.022491568,0.003366045,-0.029813604,-0.006830622,0.012830912,0.007365355,0.006564091,0.004617749,-7.68276e-4,-0.004408649,0.005449344,0.006109653,0.005888805,0.004389797,0.001259495,-0.001332804,-0.004158697,-0.002080929,0.001274252,-0.00113041,0.003007255,0.002509192,-4.18201e-4,0.001670707,-8.17738e-4,3.25e-5
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.112926683,-0.09843146,0.035245064,-0.024119645,6.83257e-4,-0.012916257,-0.001831301,0.01879341,0.013630658,0.001540654,0.015389393,0.003232174,-0.001323323,-0.002928021,0.001213591,0.003537283,0.004371394,-0.002343515,-5.57423e-4,-0.004413082,1.09884e-4,4.74317e-4,3.62334e-4,0.003018634,0.002566674,8.14811e-4,0.001194291,-0.002072456,4.61199e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.641344744,-0.101058666,0.016479362,-0.035810918,-0.006339247,-6.60438e-4,-0.008351444,0.037203149,0.005866852,-0.001609075,-0.002844763,-0.001142338,-0.008193662,2.50975e-4,-0.002170574,-0.001429328,-0.002294608,-0.002821661,-3.28178e-4,-1.22217e-4,9.76725e-4,-5.57199e-4,0.004105048,0.00287549,0.003378871,0.001203398,0.001154173,-6.73078e-4,-4.50479e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.404169638,-0.095561103,0.009768063,-0.023752115,-3.68134e-4,-0.003300082,-4.93e-5,0.022430491,0.012113208,0.002323579,-0.004595295,-0.006229473,0.001769776,0.002046338,0.00232252,0.0010704,0.004827125,-0.001988695,-8.00633e-4,-3.68368e-4,-0.004631912,-0.001531692,0.001044963,0.001056716,4.79982e-4,1.69024e-4,0.001361055,-1.5762e-4,3.67995e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,6.614340486,-0.105208207,0.02223301,-0.03170791,0.004636946,0.001755881,0.001419494,0.028471128,-0.004136649,-0.004037219,0.007607225,0.007538647,0.002870604,-0.005272405,2.66463e-4,-0.002391659,1.75304e-4,-0.001381139,0.002937377,-0.003532942,2.7676e-4,-0.002763871,0.001705825,0.001662874,0.002641282,0.001306343,0.002235688,-2.89057e-4,3.85168e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.093010271,-0.107238768,0.015867621,-0.048018282,-0.009136089,-0.013928902,0.007000639,0.006463833,0.01114952,0.001670117,0.008075047,0.001022469,-0.002744175,-0.003712594,-0.001581885,0.004674201,0.00201489,-0.002881125,-0.001518397,0.001262691,-0.004187784,-0.004687987,0.001867035,0.00204387,0.002590506,6.35706e-4,0.002557532,-0.001100236,0.001411044
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.549957533,-0.099730333,0.013876152,-0.026728355,-0.011216479,-0.016024368,0.001087145,0.010442333,0.016719322,0.008102801,0.003080026,-0.00163275,-0.003787212,0.001838265,0.001487273,0.003715678,-0.002656486,-0.003503952,-9.05685e-4,0.002129655,-4.65e-5,-4.01017e-4,4.77758e-4,0.001608393,0.001287745,-3.10466e-4,0.001850681,-0.001029963,-5.33e-5
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.72825745,-0.079456757,0.021962827,-0.012617756,0.004447445,-0.028721239,-0.004276693,0.018004591,0.008181944,-0.00236884,0.006967381,0.007547742,-0.007748529,0.001658939,-0.001699667,0.003167856,-0.002151511,0.00147449,0.001373159,-7.87895e-4,6.80086e-4,7.47131e-4,0.002425035,0.001873921,0.00228353,-3.83164e-4,0.001253555,-7.9602e-4,-4.43162e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.339436439,-0.104120443,0.025541073,-0.032400508,-0.010744022,-0.004301916,0.005094638,0.011560434,0.009998101,0.0011744,0.001187027,-0.005458452,-0.00480411,-5.64653e-4,0.001191165,-0.001088322,0.001910654,-0.001135665,0.001325883,0.002559951,0.002240475,0.001558731,0.002928279,0.002706276,2.99025e-4,9.8781e-4,0.001356939,8.21e-5,-8.72718e-4
alethorhytidus,SC,MCZ 278892,1,NA,NA,terrestrial,7.381573042,-0.102923452,0.028417964,-0.028714466,-0.02553178,-0.008154688,0.015840521,0.006063687,0.013638037,-0.010712309,0.014050777,0.003924594,0.005904298,-0.009034627,0.002056947,6.09937e-4,8.89744e-4,0.003341021,0.00174661,-0.002953335,0.001515175,9.52405e-4,-1.78904e-4,0.001516869,-0.002164956,3.84606e-4,6.25443e-4,-1.95357e-4,-2.61e-5
